Furniture,Chairs,Hon 2090 ?Pillow Soft? Series Mid Back Swivel/Tilt Chairs,786.744,4,-258.502
Office Supplies,Labels,Round Specialty Laser Printer Labels,100.24,10,33.831
Office Supplies,Binders,GBC Premium Transparent Covers with Diagonal Lined Pattern,37.764,6,-27.694
Technology,Phones,AT&T 841000 Phone,82.8,2,-20.7
Office Supplies,Binders,Ibico Recycled Grain-Textured Covers,20.724,2,-13.816
Office Supplies,Binders,Wilson Jones Custom Binder Spines & Labels,4.896,3,-3.427
Office Supplies,Binders,Storex Dura Pro Binders,4.752,1,1.604
Technology,Copiers,Hewlett Packard LaserJet 3310 Copier,959.984,2,335.994
Office Supplies,Binders,Avery Non-Stick Binders,14.368,4,4.49
Office Supplies,Binders,Tuff Stuff Recycled Round Ring Binders,7.712,2,2.796
Furniture,Tables,Hon 5100 Series Wood Tables,698.352,3,-17.459
Office Supplies,Fasteners,OIC Binder Clips, Mini, 1/4" Capacity, Black,4.96,4,2.331
Office Supplies,Art,Newell 314,17.856,4,1.116
Office Supplies,Binders,Fellowes PB200 Plastic Comb Binding Machine,509.97,10,-407.976
Office Supplies,Fasteners,Staples,30.992,13,10.072
Technology,Phones,Square Credit Card Reader, 4 1/2" x 4 1/2" x 1", White,71.928,12,8.392
Office Supplies,Storage,Fellowes Super Stor/Drawer,88.8,4,-2.22
Technology,Phones,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,47.976,3,4.798
Office Supplies,Art,Binney & Smith inkTank Erasable Desk Highlighter, Chisel Tip, Yellow, 12/Box,7.56,3,3.1
Office Supplies,Paper,Easy-staple paper,24.56,2,11.543
Office Supplies,Art,BIC Brite Liner Highlighters, Chisel Tip,12.96,2,4.147
Technology,Accessories,Sabrent 4-Port USB 2.0 Hub,6.79,1,2.309
Office Supplies,Paper,Xerox 1881,24.56,2,11.543
Office Supplies,Binders,Acco Hanging Data Binders,3.048,1,1.067
Office Supplies,Paper,Xerox 1881,49.12,4,23.086
Office Supplies,Binders,GBC DocuBind P400 Electric Binding System,4355.168,4,1415.43
Furniture,Bookcases,Sauder Barrister Bookcases,388.704,6,-4.859
Office Supplies,Envelopes,#10 Gummed Flap White Envelopes, 100/Box,8.26,2,3.8
Office Supplies,Art,Dixon Prang Watercolor Pencils, 10-Color Set with Brush,17.04,4,6.986
Office Supplies,Paper,Adams Phone Message Book, 200 Message Capacity, 8 1/16? x 11?,34.4,5,15.824
Office Supplies,Paper,Southworth 25% Cotton Linen-Finish Paper & Envelopes,36.24,5,11.325
Office Supplies,Appliances,Belkin 8 Outlet SurgeMaster II Gold Surge Protector with Phone Protection,647.84,8,168.438
Office Supplies,Labels,Avery Address/Shipping Labels for Typewriters, 4" x 2",20.7,2,9.936
Office Supplies,Labels,Avery Address/Shipping Labels for Typewriters, 4" x 2",20.7,2,9.936
Furniture,Chairs,Global Ergonomic Managers Chair,488.646,3,86.87
Office Supplies,Art,Newell 333,5.56,2,1.446
Furniture,Furnishings,Eldon Wave Desk Accessories,47.12,8,20.733
Office Supplies,Storage,Gould Plastics 9-Pocket Panel Bin, 18-3/8w x 5-1/4d x 20-1/2h, Black,211.96,4,8.478
Office Supplies,Binders,Wilson Jones ?Snap? Scratch Pad Binder Tool for Ring Binders,23.2,4,10.44
Office Supplies,Supplies,Staple remover,7.36,2,0.147
Office Supplies,Storage,Pizazz Global Quick File,104.79,7,29.341
Furniture,Bookcases,Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors,1043.92,4,271.419
Office Supplies,Paper,Xerox 1930,25.92,5,9.396
Office Supplies,Storage,File Shuttle I and Handi-File,53.424,3,4.675
Office Supplies,Binders,Wilson Jones Custom Binder Spines & Labels,8.16,5,-5.712
Technology,Accessories,NETGEAR AC1750 Dual Band Gigabit?Smart WiFi Router,1023.936,8,179.189
Office Supplies,Art,Newell 324,9.24,1,0.924
Technology,Accessories,Microsoft Natural Keyboard Elite,479.04,10,-29.94
Office Supplies,Paper,Xerox 1960,99.136,4,30.98
Furniture,Tables,Office Impressions End Table, 20-1/2"H x 24"W x 20"D,1488.424,7,-297.685
Office Supplies,Appliances,Holmes Odor Grabber,8.652,3,-20.332
Office Supplies,Storage,Akro-Mils 12-Gallon Tote,23.832,3,2.681
Office Supplies,Binders,GBC Twin Loop Wire Binding Elements, 9/16" Spine, Black,12.176,4,-18.873
Office Supplies,Paper,Southworth Structures Collection,50.96,7,25.48
Office Supplies,Binders,Square Ring Data Binders, Rigid 75 Pt. Covers, 11" x 14-7/8",49.536,3,17.338
Technology,Accessories,Sony 32GB Class 10 Micro SDHC R40 Memory Card,41.9,2,8.799
Furniture,Tables,Hon Practical Foundations 30 x 60 Training Table, Light Gray/Charcoal,375.458,3,-157.009
Technology,Accessories,Logitech Media Keyboard K200,83.976,3,-1.05
Technology,Machines,Lexmark MarkNet N8150 Wireless Print Server,482.34,4,-337.638
Furniture,Furnishings,3M Hangers With Command Adhesive,2.96,1,0.777
Office Supplies,Art,Crayola Colored Pencils,2.624,1,0.426
Office Supplies,Binders,Angle-D Binders with Locking Rings, Label Holders,23.36,4,7.884
Technology,Accessories,Logitech?LS21 Speaker System - PC Multimedia - 2.1-CH - Wired,39.98,2,13.593
Technology,Phones,Nortel Meridian M3904 Professional Digital phone,246.384,2,27.718
Technology,Copiers,Canon PC1080F Personal Copier,1799.97,3,701.988
Office Supplies,Binders,Wilson Jones Century Plastic Molded Ring Binders,12.462,3,-20.562
Office Supplies,Binders,Tuf-Vin Binders,75.792,3,25.58
Office Supplies,Storage,2300 Heavy-Duty Transfer File Systems by Perma,49.96,2,9.492
Office Supplies,Paper,Xerox 1958,12.96,2,6.221
Office Supplies,Supplies,Acme 10" Easy Grip Assistive Scissors,70.12,4,21.036
Office Supplies,Storage,Super Decoflex Portable Personal File,35.952,3,3.595
Furniture,Bookcases,Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish,2396.266,4,-317.153
Office Supplies,Storage,Contico 72"H Heavy-Duty Storage System,131.136,4,-32.784
Technology,Accessories,Sony 64GB Class 10 Micro SDHC R40 Memory Card,57.584,2,0.72
Office Supplies,Paper,Xerox 1974,9.568,2,3.468
Office Supplies,Art,Avery Hi-Liter EverBold Pen Style Fluorescent Highlighters, 4/Pack,39.072,6,9.768
Office Supplies,Appliances,Staple holder,35.91,3,9.696
Technology,Accessories,Sony 64GB Class 10 Micro SDHC R40 Memory Card,179.95,5,37.79
Technology,Copiers,Sharp AL-1530CS Digital Copier,1199.976,3,434.991
Office Supplies,Paper,Wirebound Message Book, 4 per Page,27.15,5,13.303
Furniture,Tables,Bevis Round Conference Table Top, X-Base,1004.024,7,-112.953
Office Supplies,Paper,Wirebound Service Call Books, 5 1/2" x 4",9.68,1,4.646
Office Supplies,Labels,Self-Adhesive Removable Labels,28.35,9,13.608
Office Supplies,Paper,Xerox 1908,55.98,1,27.43
Furniture,Bookcases,O'Sullivan 4-Shelf Bookcase in Odessa Pine,1336.829,13,31.455
Furniture,Chairs,Novimex High-Tech Fabric Mesh Task Chair,113.568,2,-18.455
Office Supplies,Paper,Xerox 191,139.86,7,65.734
Furniture,Chairs,Global Deluxe Office Fabric Chairs,307.136,4,26.874
Office Supplies,Art,Bulldog Vacuum Base Pencil Sharpener,95.92,8,25.898
Furniture,Chairs,Bevis Steel Folding Chairs,383.8,5,38.38
Office Supplies,Paper,Xerox 1987,5.78,1,2.832
Office Supplies,Art,American Pencil,9.32,4,2.703
Office Supplies,Envelopes,White Envelopes, White Envelopes with Clear Poly Window,15.25,1,7.015
Technology,Accessories,KeyTronic?6101 Series -?Keyboard?- Black,196.752,6,56.566
Furniture,Furnishings,Westinghouse Mesh Shade Clip-On Gooseneck Lamp, Black,56.56,4,14.706
Office Supplies,Storage,Crate-A-Files,32.7,3,8.502
Furniture,Chairs,Hon Multipurpose Stacking Arm Chairs,866.4,4,225.264
Furniture,Furnishings,Coloredge Poster Frame,28.4,2,11.076
Office Supplies,Binders,GBC VeloBinder Manual Binding System,287.92,8,138.202
Technology,Machines,Epson WorkForce WF-2530 All-in-One Printer, Copier Scanner,69.99,1,30.096
Office Supplies,Art,Design Ebony Sketching Pencil,6.672,6,0.5
Office Supplies,Binders,GBC ProClick 150 Presentation Binding System,189.588,2,-145.351
Technology,Accessories,Imation?Secure+ Hardware Encrypted USB 2.0?Flash Drive; 16GB,408.744,7,76.639
Technology,Accessories,Imation?Secure+ Hardware Encrypted USB 2.0?Flash Drive; 16GB,291.96,5,54.742
Office Supplies,Storage,Woodgrain Magazine Files by Perma,4.768,2,-0.775
Office Supplies,Storage,Letter Size Cart,714.3,5,207.147
Office Supplies,Binders,Insertable Tab Post Binder Dividers,4.812,2,-3.689
Technology,Accessories,Belkin QODE FastFit Bluetooth Keyboard,247.8,5,-18.585
Technology,Machines,Canon Color ImageCLASS MF8580Cdw Wireless Laser All-In-One Printer, Copier, Scanner,1007.979,3,43.199
Office Supplies,Paper,Xerox 1908,313.488,7,113.639
Office Supplies,Paper,Xerox 1897,31.872,8,11.554
Furniture,Chairs,Global Deluxe Steno Chair,207.846,3,2.309
Furniture,Furnishings,Aluminum Document Frame,12.22,1,3.666
Office Supplies,Storage,Fellowes Bankers Box Staxonsteel Drawer File/Stacking System,194.94,3,23.393
Office Supplies,Storage,Eldon Mobile Mega Data Cart  Mega Stackable  Add-On Trays,70.95,3,20.575
Office Supplies,Paper,Xerox Color Copier Paper, 11" x 17", Ream,91.36,4,42.026
Furniture,Chairs,Office Star - Ergonomically Designed Knee Chair,242.94,3,29.153
Office Supplies,Labels,Avery 520,22.05,7,10.584
Furniture,Furnishings,GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs,2.91,1,1.368
Office Supplies,Art,Newell 345,59.52,3,15.475
Office Supplies,Storage,Fellowes Bankers Box Recycled Super Stor/Drawer,161.94,3,9.716
Office Supplies,Art,Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener,263.88,6,71.248
Office Supplies,Art,50 Colored Long Pencils,30.48,3,7.925
Office Supplies,Art,Newell 342,9.84,3,2.854
Technology,Phones,Belkin Grip Candy Sheer Case / Cover for iPhone 5 and 5S,35.12,4,9.131
Furniture,Tables,Chromcraft Rectangular Conference Tables,284.364,2,-75.83
Office Supplies,Storage,Deluxe Rollaway Locking File with Drawer,665.408,2,66.541
Technology,Accessories,Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive,63.88,4,24.913
Furniture,Chairs,Global Geo Office Task Chair, Gray,129.568,2,-24.294
Furniture,Chairs,Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms,747.558,3,-96.115
Office Supplies,Envelopes,Staple envelope,8.928,2,3.348
Office Supplies,Appliances,3M Office Air Cleaner,103.92,4,36.372
Technology,Accessories,Logitech G700s Rechargeable Gaming Mouse,899.91,9,377.962
Office Supplies,Binders,Acco D-Ring Binder w/DublLock,51.312,3,18.601
Furniture,Furnishings,Eldon Wave Desk Accessories,23.56,5,7.068
Furniture,Tables,Bush Advantage Collection Racetrack Conference Table,1272.63,6,-814.483
Office Supplies,Binders,Poly Designer Cover & Back,28.485,5,-20.889
Office Supplies,Supplies,Premier Electric Letter Opener,185.376,2,-34.758
Office Supplies,Appliances,Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote,78.272,2,5.87
Furniture,Furnishings,Eldon ClusterMat Chair Mat with Cordless Antistatic Protection,254.744,7,-312.061
Furniture,Bookcases,Bush Mission Pointe Library,205.333,2,-36.235
Office Supplies,Binders,Cardinal Hold-It CD Pocket,4.788,3,-7.9
Office Supplies,Paper,Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box,55.48,1,26.63
Office Supplies,Storage,SAFCO Boltless Steel Shelving,340.92,3,3.409
Furniture,Bookcases,Sauder Mission Library with Doors, Fruitwood Finish,222.666,2,10.478
Technology,Phones,Samsung Galaxy Note 3,703.968,4,87.996
Office Supplies,Storage,Decoflex Hanging Personal Folder File, Blue,92.52,6,24.98
Office Supplies,Paper,Recycled Desk Saver Line "While You Were Out" Book, 5 1/2" X 4",62.65,7,28.819
Office Supplies,Paper,Xerox 1912,94.85,5,45.528
Technology,Phones,Cisco SPA525G2 IP Phone - Wireless,95.76,6,7.182
Furniture,Furnishings,Electrix 20W Halogen Replacement Bulb for Zoom-In Desk Lamp,40.2,3,19.296
Office Supplies,Art,Prang Colored Pencils,14.7,5,6.615
Office Supplies,Storage,Fellowes Strictly Business Drawer File, Letter/Legal Size,704.25,5,84.51
Technology,Accessories,Imation?USB 2.0 Swivel?Flash Drive?USB?flash drive?- 4 GB - Pink,9.09,3,1.909
Office Supplies,Art,Premium Writing Pencils, Soft, #2 by Central Association for the Blind,5.96,2,1.669
Technology,Accessories,Logitech G602 Wireless Gaming Mouse,159.98,2,57.593
Office Supplies,Labels,Alphabetical Labels for Top Tab Filing,29.6,2,14.8
Furniture,Bookcases,O'Sullivan Living Dimensions 2-Shelf Bookcases,514.165,5,-30.245
Technology,Phones,iHome FM Clock Radio with Lightning Dock,279.96,5,17.498
Technology,Phones,Apple iPhone 5S,2735.952,6,341.994
Technology,Phones,Square Credit Card Reader,7.992,1,0.599
Technology,Accessories,Logitech M510 Wireless Mouse,63.984,2,10.397
Office Supplies,Art,Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener,70.368,2,6.157
Office Supplies,Storage,Fellowes Officeware Wire Shelving,449.15,5,8.983
Office Supplies,Envelopes,Colored Envelopes,11.07,3,5.092
Technology,Accessories,Sony Micro Vault Click 8 GB USB 2.0 Flash Drive,93.98,2,13.157
Furniture,Tables,Balt Solid Wood Rectangular Table,189.882,3,-94.941
Office Supplies,Envelopes,Strathmore #10 Envelopes, Ultimate White,105.42,2,51.656
Office Supplies,Binders,Clear Mylar Reinforcing Strips,119.616,8,40.37
Furniture,Furnishings,Howard Miller 14-1/2" Diameter Chrome Round Wall Clock,255.76,4,81.843
Furniture,Chairs,DMI Arturo Collection Mission-style Design Wood Chair,241.568,2,18.118
Furniture,Furnishings,Deflect-O Glasstique Clear Desk Accessories,69.3,9,22.869
Office Supplies,Binders,Vinyl Sectional Post Binders,22.62,2,-15.08
Office Supplies,Binders,GBC Standard Therm-A-Bind Covers,14.952,2,-11.962
Furniture,Chairs,Global Troy Executive Leather Low-Back Tilter,801.568,2,50.098
Office Supplies,Binders,Storex Flexible Poly Binders with Double Pockets,2.376,3,-1.901
Office Supplies,Paper,White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11,32.792,1,11.887
Office Supplies,Binders,Avery Durable Slant Ring Binders, No Labels,15.92,5,5.373
Office Supplies,Art,Rogers Handheld Barrel Pencil Sharpener,2.74,1,0.74
Office Supplies,Art,Newell 344,8.34,3,2.168
Office Supplies,Storage,Personal File Boxes with Fold-Down Carry Handle,46.74,3,11.685
Office Supplies,Binders,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,6354.95,5,3177.475
Furniture,Furnishings,Executive Impressions Supervisor Wall Clock,126.3,3,40.416
Technology,Accessories,SanDisk Cruzer 32 GB USB Flash Drive,38.04,2,12.173
Office Supplies,Art,Premium Writing Pencils, Soft, #2 by Central Association for the Blind,7.152,3,0.715
Office Supplies,Art,Newell 327,6.63,3,1.79
Office Supplies,Art,Newell 317,5.88,2,1.705
Technology,Copiers,Canon Image Class D660 Copier,2999.95,5,1379.977
Office Supplies,Storage,Advantus Rolling Storage Box,51.45,3,13.891
Office Supplies,Paper,Great White Multi-Use Recycled Paper (20Lb. and 84 Bright),11.96,2,5.382
Office Supplies,Storage,Tennsco Single-Tier Lockers,1126.02,3,56.301
Technology,Accessories,Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 25/Pack,18.392,1,5.288
Office Supplies,Storage,Carina Double Wide Media Storage Towers in Natural & Black,129.568,2,-25.914
Office Supplies,Binders,XtraLife ClearVue Slant-D Ring Binders by Cardinal,14.112,9,-21.168
Furniture,Tables,Balt Solid Wood Rectangular Table,210.98,2,21.098
Technology,Phones,Motorola HK250 Universal Bluetooth Headset,55.176,3,-12.415
Technology,Accessories,Imation?16GB Mini TravelDrive USB 2.0?Flash Drive,66.26,2,27.167
Office Supplies,Fasteners,Staples,22.2,5,10.434
Furniture,Chairs,Global Commerce Series High-Back Swivel/Tilt Chairs,683.952,3,42.747
Furniture,Furnishings,Eldon Expressions Desk Accessory, Wood Photo Frame, Mahogany,45.696,3,5.141
Office Supplies,Storage,Eldon Gobal File Keepers,36.336,3,-7.267
Office Supplies,Supplies,Martin Yale Chadless Opener Electric Letter Opener,666.248,1,-149.906
Office Supplies,Envelopes,White Business Envelopes with Contemporary Seam, Recycled White Business Envelopes,52.512,6,19.692
Furniture,Chairs,Safco Contoured Stacking Chairs,190.72,1,11.92
Furniture,Furnishings,Tenex Chairmats For Use With Carpeted Floors,47.94,3,2.397
Technology,Phones,Panasonic KX-TG9471B,979.95,5,274.386
Office Supplies,Binders,Presstex Flexible Ring Binders,22.75,5,11.375
Office Supplies,Storage,Sterilite Officeware Hinged File Box,16.768,2,1.467
Office Supplies,Binders,Premier Elliptical Ring Binder, Black,42.616,7,-68.186
Office Supplies,Binders,Cardinal Poly Pocket Divider Pockets for Ring Binders,10.752,4,3.36
Office Supplies,Appliances,Eureka The Boss Cordless Rechargeable Stick Vac,152.94,3,41.294
Furniture,Chairs,Situations Contoured Folding Chairs, 4/Set,283.92,4,70.98
Technology,Accessories,Enermax Aurora Lite Keyboard,468.9,6,206.316
Technology,Phones,LG Electronics Tone+ HBS-730 Bluetooth Headset,380.864,8,38.086
Office Supplies,Storage,Fellowes Officeware Wire Shelving,646.776,9,-145.525
Technology,Accessories,SanDisk Cruzer 64 GB USB Flash Drive,58.112,2,7.264
Technology,Phones,Xblue XB-1670-86 X16 Small?Office Telephone?- Titanium,100.792,1,6.3
Furniture,Furnishings,Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting,66.112,4,-84.293
Office Supplies,Binders,Avery Printable Repositionable Plastic Tabs,41.28,6,13.932
Office Supplies,Paper,Xerox 1898,13.36,2,6.413
Office Supplies,Storage,Home/Office Personal File Carts,250.272,9,15.642
Office Supplies,Binders,Flexible Leather- Look Classic Collection Ring Binder,11.364,3,-17.046
Office Supplies,Supplies,Staple remover,8.72,5,-1.744
Furniture,Chairs,HON 5400 Series Task Chairs for Big and Tall,1121.568,2,0.0
Furniture,Furnishings,Howard Miller 11-1/2" Diameter Grantwood Wall Clock,34.504,1,6.038
Office Supplies,Fasteners,Advantus T-Pin Paper Clips,10.824,3,2.571
Office Supplies,Storage,Tennsco 16-Compartment Lockers with Coat Rack,1295.78,2,310.987
Office Supplies,Art,Zebra Zazzle Fluorescent Highlighters,19.456,4,3.405
Office Supplies,Labels,Avery 473,20.7,2,9.936
Furniture,Tables,Bretford ?Just In Time? Height-Adjustable Multi-Task Work Tables,1335.68,4,-217.048
Office Supplies,Paper,Xerox 226,32.4,5,15.552
Furniture,Furnishings,Coloredge Poster Frame,42.6,3,16.614
Office Supplies,Binders,GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb,84.056,7,27.318
Office Supplies,Appliances,Sanitaire Vibra Groomer IR Commercial Upright Vacuum, Replacement Belts,13.0,5,1.3
Furniture,Furnishings,Advantus Panel Wall Acrylic Frame,13.128,3,3.774
Office Supplies,Fasteners,Alliance Big Bands Rubber Bands, 12/Pack,3.96,2,0.0
Office Supplies,Labels,Avery 509,2.61,1,1.201
Technology,Phones,Cisco SPA301,374.376,3,46.797
Office Supplies,Paper,Personal Creations Ink Jet Cards and Labels,91.84,8,45.002
Office Supplies,Binders,GBC White Gloss Covers, Plain Front,81.088,7,27.367
Office Supplies,Paper,Xerox 222,19.44,3,9.331
Furniture,Chairs,Hon Every-Day Series Multi-Task Chairs,451.152,3,0.0
Office Supplies,Labels,Avery 473,72.45,7,34.776
Office Supplies,Fasteners,OIC Bulk Pack Metal Binder Clips,13.96,4,6.422
Office Supplies,Binders,Storex Dura Pro Binders,33.264,7,11.227
Technology,Phones,Cush Cases Heavy Duty Rugged Cover Case for Samsung Galaxy S5 - Purple,14.85,3,4.01
Office Supplies,Art,Newell 332,8.82,3,2.381
Office Supplies,Paper,Personal Creations Ink Jet Cards and Labels,160.72,14,78.753
Office Supplies,Paper,Rediform S.O.S. Phone Message Books,19.92,4,9.761
Office Supplies,Supplies,Acme Value Line Scissors,7.3,2,2.19
Office Supplies,Storage,Trav-L-File Heavy-Duty Shuttle II, Black,69.712,2,8.714
Furniture,Furnishings,Contract Clock, 14", Brown,8.792,1,-5.715
Office Supplies,Supplies,Martin-Yale Premier Letter Opener,51.52,4,1.546
